x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,s_m
41.2438,-81.5858,0.0,0.0960336,0,0.0,299.712
39.4786,-79.1696,0.0,0.126226,0,0.0,302.704
36.9162,-77.6208,0.0,0.107882,0,0.0,305.698
33.9621,-77.1657,0.0,0.0614329,0,0.0,308.687
30.9535,-77.0452,0.0,0.0496819,0,0.0,311.698
27.9573,-77.2867,0.0,0.0733139,0,0.0,314.704
25.1139,-78.2454,0.0,0.0857679,0,0.0,317.705
22.6273,-79.9308,0.0,0.0831025,0,0.0,320.709
20.6222,-82.1667,0.0,0.0729257,0,0.0,323.712
19.2052,-84.8161,0.0,0.0452177,0,0.0,326.717
18.2042,-87.6553,0.0,0.0120248,0,0.0,329.727
17.2023,-90.4948,0.0,-0.0006385,0,0.0,332.738
16.1813,-93.3276,0.0,2.39748e-06,0,0.0,335.749
15.1774,-96.1665,0.0,-0.000171636,0,0.0,338.761
14.1585,-99,0.0,-0.000143239,0,0.0,341.772
13.1466,-101.836,0.0,0.000369048,0,0.0,344.783
12.1308,-104.671,0.0,-0.0135316,0,0.0,347.794
11.1284,-107.51,0.0,-0.0678499,0,0.0,350.805
9.66499,-110.121,0.0,-0.141367,0,0.0,353.798
7.18081,-111.755,0.0,-0.170036,0,0.0,356.772
4.21685,-111.82,0.0,-0.11846,0,0.0,359.736
1.44559,-110.664,0.0,0.00310265,0,0.0,362.739
-1.28881,-109.463,0.0,0.124326,0,0.0,365.726
-4.25318,-109.689,0.0,0.163358,0,0.0,368.698
-6.72114,-111.363,0.0,0.116707,0,0.0,371.681
-8.32209,-113.907,0.0,0.041216,0,0.0,374.686
-9.79065,-116.535,0.0,0.000347006,0,0.0,377.697
-11.3114,-119.134,0.0,-0.00190334,0,0.0,380.708
-12.8532,-121.721,0.0,-0.0104498,0,0.0,383.72
-14.3605,-124.327,0.0,-0.0839594,0,0.0,386.731
-16.2114,-126.667,0.0,-0.192066,0,0.0,389.714
-19.1014,-127.147,0.0,-0.180251,0,0.0,392.644
-21.7438,-125.767,0.0,-0.0692327,0,0.0,395.625
-24.2694,-124.127,0.0,-0.0114205,0,0.0,398.636
-26.7936,-122.486,0.0,-0.0357907,0,0.0,401.647
-29.2418,-120.743,0.0,-0.0912978,0,0.0,404.652
-30.9441,-118.284,0.0,-0.122727,0,0.0,407.643
-31.6735,-115.381,0.0,-0.110275,0,0.0,410.636
-31.2077,-112.425,0.0,-0.0634115,0,0.0,413.628
-30.2838,-109.559,0.0,-0.0292369,0,0.0,416.64
-29.2244,-106.742,0.0,-0.029891,0,0.0,419.65
-27.8855,-104.046,0.0,-0.0340403,0,0.0,422.659
-26.2605,-101.513,0.0,-0.0295856,0,0.0,425.669
-24.4144,-99.135,0.0,-0.0199392,0,0.0,428.68
-22.4123,-96.8862,0.0,-0.00985537,0,0.0,431.69
-20.3749,-94.669,0.0,-0.0128357,0,0.0,434.702
-18.294,-92.4934,0.0,-0.0275851,0,0.0,437.712
-16.0093,-90.5346,0.0,-0.0331762,0,0.0,440.722
-13.5159,-88.8491,0.0,-0.0220162,0,0.0,443.731
-10.9068,-87.3462,0.0,-0.00592619,0,0.0,446.742
-8.2869,-85.8619,0.0,0.000623776,0,0.0,449.753
-5.68916,-84.3391,0.0,-0.00191489,0,0.0,452.765
-3.06935,-82.8551,0.0,0.00688194,0,0.0,455.775
-0.437629,-81.3927,0.0,0.029295,0,0.0,458.786
2.00853,-79.6416,0.0,0.0413619,0,0.0,461.795
4.20238,-77.5817,0.0,0.0421543,0,0.0,464.804
6.13743,-75.277,0.0,0.0441763,0,0.0,467.813
7.73617,-72.7295,0.0,0.0376654,0,0.0,470.821
8.97283,-69.9849,0.0,0.0179878,0,0.0,473.831
10.096,-67.1911,0.0,0.00320036,0,0.0,476.842
11.2264,-64.4002,0.0,0.00231846,0,0.0,479.853
12.3495,-61.6063,0.0,0.0227779,0,0.0,482.865
13.4007,-58.7873,0.0,0.0630619,0,0.0,485.873
13.8071,-55.811,0.0,0.0843471,0,0.0,488.877
13.3439,-52.8493,0.0,0.062284,0,0.0,491.875
12.272,-50.0366,0.0,0.0239315,0,0.0,494.885
11.0899,-47.2672,0.0,0.00315686,0,0.0,497.896
9.90514,-44.4989,0.0,-0.000414992,0,0.0,500.907
8.7293,-41.7268,0.0,-0.000967454,0,0.0,503.918
7.55208,-38.9553,0.0,-0.00753834,0,0.0,506.929
6.40112,-36.173,0.0,-0.0206962,0,0.0,509.94
5.45494,-33.3158,0.0,-0.0271288,0,0.0,512.95
4.78359,-30.3813,0.0,-0.0215389,0,0.0,515.961
4.30241,-27.4091,0.0,-0.0118705,0,0.0,518.971
3.92758,-24.4215,0.0,-0.00359202,0,0.0,521.983
3.57419,-21.4311,0.0,0.000341742,0,0.0,524.994
3.20053,-18.4433,0.0,-0.057061,0,0.0,528.005
2.83367,-15.4546,0.0,-0.219766,0,0.0,531.016
4.32394,-13.4805,0.0,-0.0837478,0,0.0,533.489
7.13631,-13.1665,0.0,0.264468,0,0.0,536.319
6.66709,-10.5031,0.0,0.215777,0,0.0,539.024
5.04878,-7.96387,0.0,0.0305862,0,0.0,542.035
3.43496,-5.42169,0.0,-0.000269578,0,0.0,545.046
1.82038,-2.88001,0.0,-0.000349864,0,0.0,548.057
0.211062,-0.334984,0.0,-0.00111834,0,0.0,551.068
