x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,s_m
282.014,127.066,0.0,-0.00229608,0,0.0,783.114
279.979,124.862,0.0,-0.00119534,0,0.0,786.115
277.938,122.662,0.0,-0.000940368,0,0.0,789.115
275.892,120.467,0.0,-0.000526774,0,0.0,792.116
273.837,118.28,0.0,0.000553172,0,0.0,795.116
271.791,116.086,0.0,0.000592136,0,0.0,798.117
269.75,113.885,0.0,0.000412796,0,0.0,801.118
267.705,111.689,0.0,0.000778834,0,0.0,804.118
265.675,109.48,0.0,0.000615125,0,0.0,807.119
263.64,107.274,0.0,0.000583489,0,0.0,810.12
261.616,105.06,0.0,0.000604941,0,0.0,813.12
259.591,102.845,0.0,0.000422488,0,0.0,816.121
257.572,100.625,0.0,0.00020153,0,0.0,819.122
255.553,98.4054,0.0,4.5487e-05,0,0.0,822.122
253.535,96.185,0.0,7.34843e-05,0,0.0,825.123
251.516,93.9647,0.0,9.41852e-05,0,0.0,828.124
249.499,91.7434,0.0,7.14569e-05,0,0.0,831.125
247.482,89.5217,0.0,-0.000115343,0,0.0,834.125
245.465,87.3001,0.0,-9.25195e-05,0,0.0,837.126
243.444,85.0815,0.0,0.000141105,0,0.0,840.127
241.428,82.859,0.0,-0.000116449,0,0.0,843.127
239.411,80.6379,0.0,-0.000458133,0,0.0,846.128
237.389,78.4207,0.0,-0.000382243,0,0.0,849.129
235.365,76.2054,0.0,-0.000428843,0,0.0,852.129
233.339,73.9917,0.0,-0.000693303,0,0.0,855.13
231.308,71.7833,0.0,-0.000714083,0,0.0,858.131
229.271,69.5796,0.0,-0.00041158,0,0.0,861.131
227.231,67.3787,0.0,-0.000397231,0,0.0,864.132
225.192,65.1776,0.0,-0.000749641,0,0.0,867.132
223.145,62.9838,0.0,-0.000553877,0,0.0,870.133
221.093,60.7939,0.0,-0.000211038,0,0.0,873.134
219.044,58.6025,0.0,-0.000391791,0,0.0,876.134
216.989,56.4155,0.0,-0.00024655,0,0.0,879.135
214.932,54.2309,0.0,-2.65566e-05,0,0.0,882.136
212.878,52.0431,0.0,-0.000269984,0,0.0,885.136
210.82,49.8599,0.0,-0.00024832,0,0.0,888.137
208.761,47.6774,0.0,-0.000243145,0,0.0,891.138
206.701,45.495,0.0,-0.000429033,0,0.0,894.138
204.636,43.3177,0.0,-0.000274258,0,0.0,897.139
202.571,41.1408,0.0,-0.00011421,0,0.0,900.14
200.505,38.9648,0.0,-0.000321878,0,0.0,903.14
198.438,36.7894,0.0,-0.00037591,0,0.0,906.141
196.365,34.6199,0.0,-8.0737e-05,0,0.0,909.142
194.295,32.4473,0.0,-0.000251463,0,0.0,912.142
192.223,30.277,0.0,-0.000364007,0,0.0,915.143
190.146,28.1115,0.0,-0.000202442,0,0.0,918.144
188.072,25.9431,0.0,-0.000145978,0,0.0,921.144
185.992,23.7807,0.0,-1.91971e-05,0,0.0,924.145
183.917,21.6129,0.0,2.54952e-05,0,0.0,927.146
181.837,19.4504,0.0,8.00292e-05,0,0.0,930.146
179.762,17.282,0.0,9.61657e-05,0,0.0,933.147
177.684,15.1181,0.0,5.7674e-05,0,0.0,936.148
175.61,12.9488,0.0,1.8064e-05,0,0.0,939.149
173.532,10.7844,0.0,-6.54272e-05,0,0.0,942.149
171.459,8.61509,0.0,-0.000275029,0,0.0,945.15
169.379,6.4523,0.0,-0.000681308,0,0.0,948.151
167.3,4.28826,0.0,-0.00138721,0,0.0,951.151
165.208,2.13725,0.0,-0.00222147,0,0.0,954.152
163.106,-0.00378041,0.0,-0.00341344,0,0.0,957.152
160.98,-2.12174,0.0,-0.00515136,0,0.0,960.153
158.824,-4.20887,0.0,-0.00758503,0,0.0,963.154
156.623,-6.24779,0.0,-0.0110245,0,0.0,966.154
154.357,-8.21423,0.0,-0.0155888,0,0.0,969.155
152.004,-10.0757,0.0,-0.0215788,0,0.0,972.155
149.537,-11.7828,0.0,-0.0296723,0,0.0,975.155
146.934,-13.272,0.0,-0.0407597,0,0.0,978.154
144.171,-14.4369,0.0,-0.0558241,0,0.0,981.152
141.259,-15.1403,0.0,-0.0760838,0,0.0,984.148
138.268,-15.1771,0.0,-0.0996181,0,0.0,987.139
135.406,-14.3307,0.0,-0.118196,0,0.0,990.124
133.04,-12.5173,0.0,-0.120734,0,0.0,993.105
131.506,-9.95746,0.0,-0.105395,0,0.0,996.089
130.852,-7.03983,0.0,-0.0823092,0,0.0,999.079
130.921,-4.04591,0.0,-0.0607285,0,0.0,1002.07
131.522,-1.10955,0.0,-0.0438221,0,0.0,1005.07
132.491,1.7287,0.0,-0.0316582,0,0.0,1008.07
133.719,4.46545,0.0,-0.0227279,0,0.0,1011.07
135.127,7.11493,0.0,-0.0159246,0,0.0,1014.07
136.657,9.69624,0.0,-0.0108951,0,0.0,1017.07
138.268,12.2279,0.0,-0.00719721,0,0.0,1020.07
139.931,14.7253,0.0,-0.0043772,0,0.0,1023.07
141.626,17.2012,0.0,-0.00260249,0,0.0,1026.07
143.336,19.6669,0.0,-0.00169922,0,0.0,1029.07
145.062,22.1216,0.0,-0.00128575,0,0.0,1032.07
146.792,24.5736,0.0,-0.00120417,0,0.0,1035.07
148.536,27.0152,0.0,-0.000806677,0,0.0,1038.08
150.283,29.4551,0.0,-0.000658227,0,0.0,1041.08
152.034,31.892,0.0,-0.00102992,0,0.0,1044.08
153.793,34.3229,0.0,-0.000989018,0,0.0,1047.08
155.561,36.7472,0.0,-0.000515822,0,0.0,1050.08
157.332,39.1697,0.0,-0.000405174,0,0.0,1053.08
159.104,41.5913,0.0,-0.000263899,0,0.0,1056.08
160.883,44.0079,0.0,0.000306147,0,0.0,1059.08
162.654,46.4299,0.0,0.00039112,0,0.0,1062.08
164.424,48.8526,0.0,0.00026094,0,0.0,1065.08
166.193,51.2768,0.0,0.000494646,0,0.0,1068.08
167.959,53.7029,0.0,0.000821214,0,0.0,1071.08
169.717,56.1341,0.0,0.000760414,0,0.0,1074.08
171.469,58.5705,0.0,0.000319748,0,0.0,1077.08
173.22,61.0075,0.0,0.000274536,0,0.0,1080.08
174.97,63.4448,0.0,0.000225939,0,0.0,1083.09
176.714,65.8867,0.0,1.30766e-05,0,0.0,1086.09
178.464,68.3239,0.0,3.22768e-05,0,0.0,1089.09
180.208,70.7661,0.0,-1.45166e-05,0,0.0,1092.09
181.958,73.2037,0.0,5.50613e-05,0,0.0,1095.09
183.702,75.6452,0.0,-4.85973e-05,0,0.0,1098.09
185.449,78.0846,0.0,-0.000203695,0,0.0,1101.09
187.198,80.5233,0.0,-5.57313e-05,0,0.0,1104.09
188.947,82.9612,0.0,-4.5071e-05,0,0.0,1107.09
190.695,85.4002,0.0,-0.000202143,0,0.0,1110.09
192.446,87.8369,0.0,1.67127e-05,0,0.0,1113.09
194.198,90.2729,0.0,0.00037167,0,0.0,1116.09
195.945,92.713,0.0,0.000686145,0,0.0,1119.09
197.691,95.1534,0.0,0.00144604,0,0.0,1122.09
199.423,97.6033,0.0,0.00192724,0,0.0,1125.09
201.141,100.064,0.0,0.00222118,0,0.0,1128.1
202.845,102.534,0.0,0.00264958,0,0.0,1131.1
204.525,105.02,0.0,0.00248492,0,0.0,1134.1
206.188,107.518,0.0,0.00223953,0,0.0,1137.1
207.835,110.026,0.0,0.00212009,0,0.0,1140.1
209.463,112.546,0.0,0.00190951,0,0.0,1143.1
211.08,115.074,0.0,0.00211138,0,0.0,1146.1
212.681,117.612,0.0,0.00264569,0,0.0,1149.1
214.262,120.162,0.0,0.0032446,0,0.0,1152.1
215.818,122.728,0.0,0.00345731,0,0.0,1155.1
217.344,125.312,0.0,0.00341689,0,0.0,1158.1
218.848,127.908,0.0,0.00351699,0,0.0,1161.1
220.32,130.523,0.0,0.00268297,0,0.0,1164.1
221.768,133.151,0.0,0.00159942,0,0.0,1167.1
223.211,135.782,0.0,0.000985845,0,0.0,1170.1
224.638,138.422,0.0,5.29998e-05,0,0.0,1173.1
226.071,141.058,0.0,-0.000173937,0,0.0,1176.11
227.505,143.694,0.0,-0.000183132,0,0.0,1179.11
228.937,146.331,0.0,-0.000636845,0,0.0,1182.11
230.379,148.962,0.0,-0.000361056,0,0.0,1185.11
231.823,151.593,0.0,0.000119867,0,0.0,1188.11
233.264,154.224,0.0,0.000187628,0,0.0,1191.11
234.705,156.856,0.0,0.000132955,0,0.0,1194.11
236.143,159.49,0.0,7.94893e-05,0,0.0,1197.11
237.583,162.123,0.0,0.000509662,0,0.0,1200.11
239.02,164.757,0.0,0.000506169,0,0.0,1203.11
240.445,167.398,0.0,3.69992e-16,0,0.0,1206.11
241.881,170.033,0.0,0.000304209,0,0.0,1209.11
243.307,172.673,0.0,0.000521379,0,0.0,1212.11
244.732,175.314,0.0,0.000485044,0,0.0,1215.11
246.152,177.957,0.0,0.000646563,0,0.0,1218.11
247.568,180.603,0.0,0.000868699,0,0.0,1221.12
248.977,183.252,0.0,0.00111136,0,0.0,1224.12
250.376,185.906,0.0,0.00110904,0,0.0,1227.12
251.766,188.565,0.0,0.00149161,0,0.0,1230.12
253.148,191.229,0.0,0.00252572,0,0.0,1233.12
254.508,193.904,0.0,0.00341224,0,0.0,1236.12
255.84,196.593,0.0,0.00504377,0,0.0,1239.12
257.14,199.297,0.0,0.00830428,0,0.0,1242.12
258.368,202.035,0.0,0.0120965,0,0.0,1245.12
259.499,204.814,0.0,0.0166593,0,0.0,1248.12
260.494,207.644,0.0,0.0221127,0,0.0,1251.12
261.295,210.535,0.0,0.0281751,0,0.0,1254.12
261.858,213.481,0.0,0.034735,0,0.0,1257.12
262.102,216.47,0.0,0.04043,0,0.0,1260.12
261.985,219.466,0.0,0.0451987,0,0.0,1263.12
261.462,222.418,0.0,0.0489087,0,0.0,1266.12
260.507,225.26,0.0,0.0505504,0,0.0,1269.11
259.131,227.922,0.0,0.0510732,0,0.0,1272.11
257.368,230.346,0.0,0.051178,0,0.0,1275.11
255.25,232.467,0.0,0.0502962,0,0.0,1278.11
252.839,234.248,0.0,0.048324,0,0.0,1281.1
250.192,235.657,0.0,0.045386,0,0.0,1284.1
247.38,236.695,0.0,0.0413111,0,0.0,1287.1
244.459,237.37,0.0,0.0365146,0,0.0,1290.1
241.481,237.73,0.0,0.0319343,0,0.0,1293.1
238.482,237.798,0.0,0.0272848,0,0.0,1296.1
235.488,237.623,0.0,0.0231049,0,0.0,1299.1
232.511,237.246,0.0,0.0196673,0,0.0,1302.1
229.563,236.689,0.0,0.0162974,0,0.0,1305.1
226.645,235.993,0.0,0.0134961,0,0.0,1308.1
223.757,235.18,0.0,0.0112729,0,0.0,1311.1
220.897,234.271,0.0,0.00969166,0,0.0,1314.1
218.064,233.281,0.0,0.00892469,0,0.0,1317.1
215.259,232.216,0.0,0.00853947,0,0.0,1320.1
212.482,231.08,0.0,0.00783621,0,0.0,1323.1
209.734,229.876,0.0,0.00722249,0,0.0,1326.1
207.008,228.62,0.0,0.00758418,0,0.0,1329.1
204.315,227.298,0.0,0.00816571,0,0.0,1332.1
201.653,225.913,0.0,0.00849383,0,0.0,1335.1
199.029,224.458,0.0,0.00848785,0,0.0,1338.1
196.443,222.936,0.0,0.00796132,0,0.0,1341.1
193.894,221.353,0.0,0.0074504,0,0.0,1344.1
191.38,219.715,0.0,0.00702938,0,0.0,1347.1
188.903,218.021,0.0,0.00626706,0,0.0,1350.1
186.458,216.282,0.0,0.00514262,0,0.0,1353.1
